round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
1,complete,0,89.60676368778634,90,90,80,8,0,89.99999999999996,0.0,0.019298070192980694,0.00029997000299970063,0.0004999500049995001,0.0004999500049995001,0.006099390060993914,0.0,0.0004999500049995001,0.4864013598640136,0.4864013598640136,0.018598140185981396,0.0,0.006099390060993914,0.0,0.0014998500149985005,0.00029997000299970063,0.0,0.9728027197280272,0.0,0.0006999300069992991,0.0
2,complete,91,180.60676368778633,181,90,80,8,0,90.0,0.0,0.018959288515592865,0.0002888605583886059,0.00047402685657360155,0.00047402685657360155,0.00577164616871647,0.0,0.00047402685657360155,0.4867790620937906,0.4867790620937906,0.018164910175649085,0.0,0.00577164616871647,0.0,0.0014220805697208046,0.0002888605583886059,0.0,0.9735581241875813,0.0,0.0007943783399437823,0.0
3,complete,182,271.6067636877863,272,90,80,8,0,90.00000000000018,0.0,0.013199999999999988,9.99999999999998e-05,3.333333333333327e-05,3.333333333333327e-05,0.0001999999999999996,0.0,3.333333333333327e-05,0.49319999999999997,0.49319999999999997,0.010799999999999987,0.0,0.0001999999999999996,0.0,9.99999999999998e-05,9.99999999999998e-05,0.0,0.9863999999999999,0.0,0.0024000000000000002,0.0
4,complete,273,362.6067636877863,363,90,80,8,0,90.00000000000009,0.0,0.008946666666666658,6.777777777777774e-05,2.2592592592592584e-05,2.2592592592592584e-05,0.00013555555555555548,0.0,2.2592592592592584e-05,0.4953911111111111,0.4953911111111111,0.007319999999999992,0.0,0.00013555555555555548,0.0,6.777777777777774e-05,6.777777777777774e-05,0.0,0.9907822222222222,0.0,0.001626666666666666,0.0
5,complete,364,453.6067636877863,454,90,80,8,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6,complete,455,544.6067636877864,545,90,80,8,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,complete,546,635.6067636877864,636,90,80,8,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,complete,637,726.6067636877864,727,90,80,8,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,complete,728,817.6067636877864,818,90,80,8,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,complete,819,908.6067636877864,909,90,80,8,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
