round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
12,complete,1001,1090.6067636877863,1091,90,40,4,0,90.00000000000009,0.12790067683456235,0.24426146133150323,0.1517405815174059,0.015006182372284044,0.015006182372284044,0.24515495578488306,0.12790067683456235,0.015006182372284044,0.029011550290115474,0.029011550290115474,0.24426146133150323,0.00259974447044189,0.24515495578488306,0.2558013536691247,0.04501854711685213,0.14785201481185356,0.0,0.05802310058023095,0.0012888222351104441,0.0,0.0
13,complete,1092,1181.6067636877863,1182,90,40,4,0,90.00000000000001,0.08709195864869752,0.4988017794324623,0.027398260273982608,0.007659871187709823,0.007659871187709823,0.10406472770731397,0.08709195864869752,0.007659871187709823,0.08628585086285837,0.08628585086285837,0.4988017794324623,0.004732882269551046,0.10406472770731397,0.17418391729739505,0.02297961356312947,0.004133586708002544,0.0,0.17257170172571673,0.009066071201771823,0.0,0.009465720094657194
14,complete,1183,1272.6067636877863,1273,90,40,4,0,90.0000000000001,0.06344365563443655,0.6661333866613339,0.05039496050394949,0.001733160017331595,0.001733160017331595,0.13888611138886128,0.06344365563443655,0.001733160017331595,0.006249375062493743,0.006249375062493743,0.6661333866613339,0.01039896010398957,0.13888611138886128,0.1268873112688731,0.005199480051994785,0.0017998200179981947,0.0,0.012498750124987487,0.016898310168983063,0.0,0.021297870212978666
15,complete,1274,1363.6067636877863,1364,90,40,4,0,89.99999999999982,0.00758262840382634,0.6024592651845925,0.07688832894488339,0.00034072148340721567,0.00034072148340721567,0.08867623459876238,0.00758262840382634,0.00034072148340721567,0.10789437500694378,0.10789437500694378,0.6024592651845925,0.012266551122665515,0.08867623459876238,0.01516525680765268,0.001022164450221647,0.0019777577797775833,0.0,0.21578875001388756,0.034766478907664815,0.0,0.02787754113477547
16,complete,1365,1454.6067636877863,1455,90,40,4,0,89.99999999999982,0.0006000000000000025,0.5944999999999999,0.0802000000000001,0.00016666666666666715,0.00016666666666666715,0.08240000000000003,0.0006000000000000025,0.00016666666666666715,0.1206,0.1206,0.5944999999999999,0.012500000000000004,0.08240000000000003,0.001200000000000005,0.0005000000000000014,0.0020000000000000057,0.0,0.2412,0.037000000000000026,0.0,0.028700000000000066
17,complete,1456,1545.6067636877863,1546,90,40,4,0,90.00000000000006,3.999999999999997e-05,0.3434333333333339,0.09494666666666662,7.333333333333324e-05,7.333333333333324e-05,0.2235199999999994,3.999999999999997e-05,7.333333333333324e-05,0.16890000000000005,0.16890000000000005,0.3434333333333339,0.011473333333333316,0.2235199999999994,7.999999999999994e-05,0.00021999999999999974,0.014786666666666682,0.003173333333333327,0.33462666666666674,0.019639999999999963,0.0,0.04904666666666667
18,complete,1547,1636.6067636877863,1637,90,40,4,0,90.00000000000004,0.0,0.3147533436677006,0.09346673334000065,6.444444444444444e-05,6.444444444444444e-05,0.22750016868353445,0.0,6.444444444444444e-05,0.1820432104877155,0.1820432104877155,0.3147533436677006,0.011106675334200069,0.22750016868353445,0.0,0.0001933333333333333,0.015283344001066793,0.003290000333366664,0.36079642064206435,0.017813336000266664,0.0,0.049263378004467125
19,complete,1638,1727.6067636877863,1728,90,40,4,0,89.99999999999997,0.0,0.003100310031003104,0.020002000200020017,0.0,0.0,0.05060506050605057,0.0,0.0,0.4631463146314631,0.4631463146314631,0.0031003100310031044,0.002600260026002605,0.05060506050605058,0.0,0.0,0.0032003200320032074,0.00010001000100010023,0.9261926192619262,0.0008000800080008018,0.0,0.013401340134013404
20,complete,1729,1818.6067636877863,1819,90,40,4,0,89.99999999999997,0.0,0.003023638364369881,0.019471960865487106,0.0,0.0,0.05192215927600625,0.0,0.0,0.4627911207470684,0.4627911207470684,0.003023638364369881,0.0025135846918025173,0.05192215927600625,0.0,0.0,0.0031769927009371,0.0005034243505700177,0.9250788171435668,0.000796748675334295,0.0,0.012984634797413193
21,complete,1820,1909.6067636877863,1910,90,40,4,0,89.99999999999999,0.0,0.0008001600320064011,0.004100820164032811,0.0,0.0,0.09011802360472104,0.0,0.0,0.4524904980996199,0.4524904980996199,0.0008001600320064011,0.0,0.09011802360472104,0.0,0.0,0.0025005001000200076,0.012202440488097608,0.8927785557111422,0.0007001400280056003,0.0,0.0009001800360072018
22,complete,1911,2000.6067636877863,2001,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,complete,2002,2091.6067636877865,2092,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,complete,2093,2182.6067636877865,2183,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,complete,2184,2273.6067636877865,2274,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,complete,2275,2364.6067636877865,2365,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,complete,2366,2455.6067636877865,2456,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,complete,2457,2546.6067636877865,2547,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,complete,2548,2637.6067636877865,2638,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,complete,2639,2728.6067636877865,2729,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,complete,2730,2819.6067636877865,2820,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,complete,2821,2910.6067636877865,2911,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,complete,2912,3001.6067636877865,3002,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,complete,3003,3092.6067636877865,3093,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35,complete,3094,3183.6067636877865,3184,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,complete,3185,3274.6067636877865,3275,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,complete,3276,3365.6067636877865,3366,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,complete,3367,3456.6067636877865,3457,90,40,4,0,89.99999999999991,0.00030666666666666716,0.004906666666666675,0.0004600000000000008,7.666666666666682e-05,7.666666666666682e-05,0.027293333333333388,0.00030666666666666716,7.666666666666682e-05,0.48324833333333334,0.48324833333333334,0.004906666666666675,0.00015333333333333358,0.027293333333333388,0.0006133333333333343,0.0002300000000000005,0.00030666666666666716,0.0,0.9664966666666667,0.0,0.0,0.0
39,complete,3458,3547.6067636877865,3548,90,40,4,0,89.99999999999999,0.00018222222222222216,0.0029155555555555545,0.0002733333333333332,4.555555555555556e-05,4.555555555555556e-05,0.01621777777777779,0.00018222222222222216,4.555555555555556e-05,0.49004611111111107,0.49004611111111107,0.0029155555555555545,9.111111111111108e-05,0.01621777777777779,0.0003644444444444443,0.00013666666666666666,0.00018222222222222216,0.0,0.9800922222222221,0.0,0.0,0.0
40,complete,3549,3638.6067636877865,3639,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
41,complete,3640,3729.6067636877865,3730,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42,complete,3731,3820.6067636877865,3821,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,complete,3822,3911.6067636877865,3912,90,40,4,0,89.99999999999993,0.0,0.014641464146414651,0.0009600960096009628,0.0,0.0,0.0040804080408040795,0.0,0.0,0.49015901590159017,0.49015901590159017,0.014641464146414651,8.000800080008019e-05,0.0040804080408040795,0.0,0.0,0.0008000800080008024,0.0,0.9803180318031803,8.000800080008019e-05,0.0,0.0
44,complete,3913,4002.6067636877865,4003,90,40,4,0,89.99999999999994,0.0,0.018301830183018297,0.0012001200120012037,0.0,0.0,0.005100510051005098,0.0,0.0,0.4876987698769877,0.4876987698769877,0.018301830183018297,0.00010001000100010024,0.005100510051005098,0.0,0.0,0.0010001000100010031,0.0,0.9753975397539754,0.00010001000100010024,0.0,0.0
45,complete,4004,4093.6067636877865,4094,90,40,4,0,89.99999999999994,0.0,0.018301830183018297,0.0012001200120012037,0.0,0.0,0.005100510051005098,0.0,0.0,0.4876987698769877,0.4876987698769877,0.018301830183018297,0.00010001000100010024,0.005100510051005098,0.0,0.0,0.0010001000100010031,0.0,0.9753975397539754,0.00010001000100010024,0.0,0.0
46,complete,4095,4184.606763687786,4185,90,40,4,0,89.99999999999997,0.0833550021668835,0.08821548821548825,0.34694136080274696,0.0011201120112011226,0.0011201120112011226,0.24415108177484385,0.0833550021668835,0.0011201120112011226,0.07531086441977526,0.07531086441977526,0.08821548821548825,0.24083074974164065,0.24415108177484385,0.166710004333767,0.003360336033603368,0.10246357969130265,0.0028936226956028984,0.14772810614394763,0.003553688702203563,0.0,9.334266760009352e-05
47,complete,4186,4275.606763687786,4276,90,40,4,0,90.00000000000001,0.010189881210343227,0.1124899245480106,0.19551524041293,0.00025186518651865115,0.00025186518651865115,0.36813623584580657,0.010189881210343227,0.00025186518651865115,0.15136162060650518,0.15136162060650518,0.1124899245480106,0.06786953362002872,0.36813623584580657,0.020379762420686454,0.0007555955595559534,0.1229456634552342,0.03972225667011137,0.263000984542899,0.0007778200042226422,0.0,0.003922223333444455
48,complete,4277,4366.606763687786,4367,90,40,4,0,90.00000000000013,0.0001066666666666665,0.040917784222866765,0.06342906290629045,6.889103725187329e-05,6.889103725187329e-05,0.3246144525563669,0.0001066666666666665,6.889103725187329e-05,0.28530934693469345,0.28530934693469345,0.040917784222866765,0.015808901779066818,0.3246144525563669,0.000213333333333333,0.00020667311175561986,0.04584904357102358,0.015751111111111087,0.5548675827582757,0.00020667311175561986,0.0,0.001564444444444442
49,complete,4368,4457.606763687786,4458,90,40,4,0,90.00000000000011,0.0,0.00010001000100010005,0.0027002700270027,3.333666700003336e-05,3.333666700003336e-05,0.2932293229322932,0.0,3.333666700003336e-05,0.351935193519352,0.351935193519352,0.00010001000100010005,0.0002000200020002001,0.2932293229322932,0.0,0.00010001000100010005,0.0024002400240023996,0.0,0.703870387038704,0.00010001000100010005,0.0,0.0
50,complete,4459,4548.606763687786,4549,90,40,4,0,89.99999999999997,9.999000099990006e-05,0.0004999566716662328,0.02736411027364109,1.1112222333344445e-05,1.1112222333344445e-05,0.10534234772009028,9.999000099990006e-05,1.1112222333344445e-05,0.4332801343328013,0.4332801343328013,0.0004999566716662328,0.0001333333346666664,0.10534234772009028,0.0001999800019998001,3.333666700003334e-05,0.025597600255975992,0.07145952071459524,0.7951007479510074,9.999666766663333e-05,0.0,0.0015331800153317984
51,complete,4550,4639.606763687786,4640,90,40,4,0,89.99999999999997,0.0001499850014998503,0.000699930006999299,0.039696030396960284,0.0,0.0,0.011398860113988605,0.0001499850014998503,0.0,0.47395260473952605,0.47395260473952605,0.000699930006999299,9.999000099990002e-05,0.011398860113988605,0.0002999700029997006,0.0,0.037196280371962785,0.10718928107189286,0.8407159284071593,9.999000099990002e-05,0.0,0.0022997700229976967
52,complete,4641,4730.606763687786,4731,90,40,4,0,90.00000000000006,3.33300003333e-05,0.00015554000155539992,0.01022134008821341,0.0,0.0,0.0026108578031085686,3.33300003333e-05,0.0,0.493472801053228,0.493472801053228,0.00015554000155539992,2.222000022219998e-05,0.0026108578031085686,6.66600006666e-05,0.0,0.00966584008265841,0.032219840238198495,0.9547257618682574,2.222000022219998e-05,0.0,0.0005110600051105997
53,complete,4732,4821.606763687786,4822,90,40,4,0,90.00000000000006,0.0,0.0,0.0017999999999999971,0.0,0.0,9.999999999999995e-05,0.0,0.0,0.49904999999999994,0.49904999999999994,0.0,0.0,9.999999999999995e-05,0.0,0.0,0.0017999999999999971,0.010800000000000002,0.9873,0.0,0.0,0.0
54,complete,4823,4912.606763687786,4913,90,40,4,0,90.0,0.0,0.0,0.00035999999999999997,0.0,0.0,2.0000000000000005e-05,0.0,0.0,0.49981000000000003,0.49981000000000003,0.0,0.0,2.0000000000000005e-05,0.0,0.0,0.00035999999999999997,0.0021600000000000005,0.99746,0.0,0.0,0.0
55,complete,4914,5003.606763687786,5004,90,40,4,0,89.99999999999993,0.0,0.0032800000000000034,0.00036444444444444485,0.0,0.0,0.003826666666666671,0.0,0.0,0.49626444444444445,0.49626444444444445,0.0032800000000000034,0.00013666666666666675,0.003826666666666671,0.0,0.0,0.00022777777777777813,0.0,0.9925288888888889,0.0,0.0,0.0
56,complete,5005,5094.606763687786,5095,90,40,4,0,90.00000000000001,0.0,0.00336,0.00037333333333333343,0.0,0.0,0.003920000000000001,0.0,0.0,0.49617333333333336,0.49617333333333336,0.00336,0.00013999999999999996,0.003920000000000001,0.0,0.0,0.00023333333333333347,0.0,0.9923466666666667,0.0,0.0,0.0
57,complete,5096,5185.606763687786,5186,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,complete,5187,5276.606763687786,5277,90,40,4,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,complete,5278,5367.606763687786,5368,90,40,4,0,90.00000000000004,0.01745952373015077,0.03449233812270114,0.22551588492182556,0.0010193611953787953,0.0010193611953787953,0.32998855441099634,0.01745952373015077,0.0010193611953787953,0.18601304574901953,0.18601304574901953,0.03449233812270114,0.12808391950306142,0.32998855441099634,0.03491904746030154,0.003058083586136386,0.09728972897289732,0.0,0.37202609149803906,0.000142236445866809,0.0,0.0
60,complete,5369,5458.606763687786,5459,90,40,4,0,89.99999999999989,0.024259092575924273,0.06767121156560105,0.4450378371170451,0.0013356891244680027,0.0013356891244680027,0.3704637130379703,0.024259092575924273,0.0013356891244680027,0.03215099287706553,0.03215099287706553,0.06767121156560105,0.32885288528852874,0.3704637130379703,0.048518185151848546,0.004007067373404008,0.10982431576490993,0.0,0.06430198575413106,0.0063606360636063695,0.0,0.0
61,complete,5460,5549.606763687786,5550,90,40,4,0,89.99999999999986,0.02395239523952399,0.08770877087708777,0.5787578757875788,0.001233456679001236,0.001233456679001236,0.27262726272627247,0.02395239523952399,0.001233456679001236,0.004650465046504649,0.004650465046504649,0.08770877087708778,0.4843484348434843,0.2726272627262725,0.047904790479047984,0.003700370037003709,0.08160816081608166,0.0,0.0093009300930093,0.012801280128012847,0.0,0.0
62,complete,5551,5640.606763687786,5641,90,40,4,0,89.99999999999986,0.02395239523952399,0.08770877087708777,0.5787578757875788,0.001233456679001236,0.001233456679001236,0.27262726272627247,0.02395239523952399,0.001233456679001236,0.004650465046504649,0.004650465046504649,0.08770877087708778,0.4843484348434843,0.2726272627262725,0.047904790479047984,0.003700370037003709,0.08160816081608166,0.0,0.0093009300930093,0.012801280128012847,0.0,0.0
63,complete,5642,5731.606763687786,5732,90,40,4,0,89.99999999999993,0.037049999999999965,0.29120000000000035,0.2613,0.0016000000000000048,0.0016000000000000048,0.24269999999999975,0.037049999999999965,0.0016000000000000048,0.06294999999999996,0.06294999999999996,0.28770000000000034,0.2501,0.24269999999999975,0.07409999999999993,0.004800000000000014,0.0032000000000000028,0.0,0.12589999999999993,0.008000000000000012,0.0035000000000000053,0.0
64,complete,5733,5822.606763687786,5823,90,40,4,0,89.99999999999999,0.05048681768176819,0.29104347590314533,0.26547551488482213,0.0014460029706674382,0.0014460029706674382,0.2174048264826483,0.05048681768176819,0.0014460029706674382,0.06038226922692278,0.06038226922692278,0.28893007900790024,0.2554305388316613,0.2174048264826483,0.10097363536353637,0.004338008912002315,0.002506782233778937,0.0,0.12076453845384556,0.007538193819381957,0.002113396895245084,0.0
65,complete,5824,5913.606763687786,5914,90,40,4,0,90.0,0.060306030603060286,0.2909290929092903,0.26852685268526894,0.0013334666800013334,0.0013334666800013334,0.198919891989199,0.060306030603060286,0.0013334666800013334,0.05850585058505857,0.05850585058505857,0.28982898289828923,0.2593259325932597,0.198919891989199,0.12061206120612057,0.004000400040004,0.002000200020002,0.0,0.11701170117011714,0.007200720072007216,0.001100110011001101,0.0
66,complete,5915,6004.606763687786,6005,90,40,4,0,90.0,0.060306030603060286,0.2909290929092903,0.26852685268526894,0.0013334666800013334,0.0013334666800013334,0.198919891989199,0.060306030603060286,0.0013334666800013334,0.05850585058505857,0.05850585058505857,0.28982898289828923,0.2593259325932597,0.198919891989199,0.12061206120612057,0.004000400040004,0.002000200020002,0.0,0.11701170117011714,0.007200720072007216,0.001100110011001101,0.0
67,complete,6006,6095.606763687786,6096,90,40,4,0,89.99999999999996,0.03973375237523758,0.24668032447689212,0.1812122638930559,0.0009304533416304581,0.0009304533416304581,0.18138348834883497,0.03973375237523758,0.0009304533416304581,0.15423252925292527,0.15423252925292527,0.24361581158115814,0.17473169139136127,0.18138348834883497,0.07946750475047516,0.0027913600248913742,0.0015845689013345792,0.0,0.30846505850585054,0.004896003600360041,0.0030645128957340175,0.0
68,partial,6097,6186.606763687786,6107.709188424394,10.709188424393687,40,4,0,10.0,0.005685000000000001,0.15650999999999998,0.09842999999999999,0.0002566666666666667,0.0002566666666666667,0.15212,0.005685000000000001,0.0002566666666666667,0.29040000000000005,0.29040000000000005,0.15084,0.06647,0.15212,0.011370000000000002,0.0007700000000000002,0.030940000000000002,0.0,0.5808000000000001,0.00102,0.00567,0.0
