round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
11,complete,910,999.6067636877864,1000,90,60,6,0,90.00000000000001,0.025696666666666656,0.3711933333333333,0.002080000000000001,0.011468888888888874,0.011468888888888874,0.02062666666666669,0.025696666666666656,0.011468888888888874,0.26015000000000005,0.26015000000000005,0.3711933333333333,0.0,0.02062666666666669,0.05139333333333331,0.03440666666666663,0.0016466666666666676,0.0,0.5203000000000001,0.00034666666666666694,0.0,8.666666666666674e-05
12,complete,1001,1090.6067636877863,1091,90,60,6,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,complete,1092,1181.6067636877863,1182,90,60,6,0,89.99999999999987,0.0,0.14466666666666686,0.04266666666666673,2.962962962962965e-05,2.962962962962965e-05,0.10382222222222233,0.0,2.962962962962965e-05,0.35437777777777757,0.35437777777777757,0.14466666666666686,0.005066666666666677,0.10382222222222233,0.0,8.888888888888896e-05,0.00697777777777779,0.0015111111111111128,0.707244444444444,0.008177777777777782,0.0,0.022444444444444475
14,complete,1183,1272.6067636877863,1273,90,60,6,0,90.00000000000001,0.0,0.08907356068940246,0.04026813348001467,1.7777777777777773e-05,1.7777777777777773e-05,0.0994037110377706,0.0,1.7777777777777773e-05,0.38560063072973944,0.38560063072973944,0.08907356068940246,0.004946857352401913,0.0994037110377706,0.0,5.333333333333332e-05,0.006533568023469019,0.00098000733406674,0.7702212541254121,0.005493392005867252,0.0,0.023294316098276487
15,complete,1274,1363.6067636877863,1364,90,60,6,0,89.99999999999997,0.0,0.003100310031003104,0.020002000200020017,0.0,0.0,0.05060506050605057,0.0,0.0,0.4631463146314631,0.4631463146314631,0.0031003100310031044,0.002600260026002605,0.05060506050605058,0.0,0.0,0.0032003200320032074,0.00010001000100010023,0.9261926192619262,0.0008000800080008018,0.0,0.013401340134013404
16,complete,1365,1454.6067636877863,1455,90,60,6,0,89.99999999999999,0.0,0.001490205031705412,0.008871174174828985,0.0,0.0,0.07826413467511992,0.0,0.0,0.4556872430591728,0.4556872430591728,0.0014902050317054123,0.0007800780078007804,0.07826413467511993,0.0,0.0,0.0027104460796149666,0.008571711341968357,0.9028027747763774,0.00073012202200416,0.0,0.0046505280654090785
17,complete,1456,1545.6067636877863,1546,90,60,6,0,89.99999999999999,0.0,0.0008001600320064011,0.004100820164032811,0.0,0.0,0.09011802360472104,0.0,0.0,0.4524904980996199,0.4524904980996199,0.0008001600320064011,0.0,0.09011802360472104,0.0,0.0,0.0025005001000200076,0.012202440488097608,0.8927785557111422,0.0007001400280056003,0.0,0.0009001800360072018
18,complete,1547,1636.6067636877863,1637,90,60,6,0,90.0000000000001,0.0,0.0474400320064012,0.06354016403280648,2.666666666666666e-05,2.666666666666666e-05,0.2764236047209442,0.0,2.666666666666666e-05,0.30625809961992406,0.30625809961992406,0.0474400320064012,0.00527999999999999,0.2764236047209442,0.0,7.999999999999998e-05,0.007700100020003997,0.021400488097619536,0.5911157111422286,0.027420028005601102,0.0,0.02314003600720139
19,complete,1638,1727.6067636877863,1728,90,60,6,0,90.00000000000007,0.0,0.0590999999999999,0.07839999999999997,3.3333333333333315e-05,3.3333333333333315e-05,0.32300000000000006,0.0,3.3333333333333315e-05,0.26970000000000005,0.26970000000000005,0.0590999999999999,0.006599999999999999,0.32300000000000006,0.0,9.999999999999994e-05,0.008999999999999998,0.023700000000000006,0.5157000000000002,0.034099999999999984,0.0,0.028699999999999986
20,complete,1729,1818.6067636877863,1819,90,60,6,0,89.99999999999997,0.0,0.16517999999999988,0.0779666666666666,3.333333333333335e-05,3.333333333333335e-05,0.1194200000000002,0.0,3.333333333333335e-05,0.3186666666666667,0.3186666666666667,0.16517999999999988,0.0009666666666666694,0.1194200000000002,0.0,0.00010000000000000005,0.03595333333333329,0.1773600000000002,0.4599733333333331,0.0062800000000000035,0.0,0.03476666666666664
21,complete,1820,1909.6067636877863,1910,90,60,6,0,89.99999999999994,0.0,0.18149999999999994,0.07789999999999993,3.333333333333336e-05,3.333333333333336e-05,0.08809999999999996,0.0,3.333333333333336e-05,0.32620000000000016,0.32620000000000016,0.18149999999999994,0.00010000000000000007,0.08809999999999996,0.0,0.00010000000000000007,0.04009999999999995,0.20100000000000032,0.45139999999999997,0.0020000000000000026,0.0,0.03569999999999998
22,complete,1911,2000.6067636877863,2001,90,60,6,0,90.0,0.015844444444444432,0.34657999999999994,0.01880666666666665,0.0035822222222222167,0.0035822222222222167,0.1866199999999998,0.015844444444444432,0.0035822222222222167,0.20277888888888904,0.20277888888888904,0.34657999999999994,0.009162222222222214,0.1866199999999998,0.031688888888888864,0.010746666666666651,0.008473333333333324,6.888888888888892e-05,0.4054888888888892,0.001171111111111109,0.0,0.0
23,complete,2002,2091.6067636877865,2092,90,60,6,0,90.00000000000011,0.02299999999999994,0.5031000000000003,0.027299999999999953,0.005199999999999993,0.005199999999999993,0.27089999999999975,0.02299999999999994,0.005199999999999993,0.06855000000000007,0.06855000000000007,0.5031000000000003,0.013299999999999987,0.27089999999999975,0.04599999999999988,0.01559999999999998,0.012299999999999969,9.999999999999988e-05,0.13700000000000012,0.0016999999999999962,0.0,0.0
24,complete,2093,2182.6067636877865,2183,90,60,6,0,90.00000000000011,0.02260170350368364,0.4921372473914062,0.0398513461346134,0.0051344552233001,0.0051344552233001,0.2738578654532118,0.02260170350368364,0.0051344552233001,0.06677338417175056,0.06677338417175056,0.4921372473914062,0.019417322732273205,0.2738578654532118,0.04520340700736728,0.015403365669900299,0.01857400173350665,9.666666666666657e-05,0.13345010167683447,0.0016566680001333428,0.0,0.00020335366870020307
25,complete,2184,2273.6067636877865,2274,90,60,6,0,90.00000000000006,0.011051105110511071,0.17421742174217406,0.4038403840384038,0.0032336566990032256,0.0032336566990032256,0.3596359635963599,0.011051105110511071,0.0032336566990032256,0.015251525152515223,0.015251525152515223,0.17421742174217406,0.1968196819681969,0.3596359635963599,0.022102210221022142,0.009700970097009678,0.20052005200520043,0.0,0.030503050305030446,0.0004000400040004005,0.0,0.006100610061006098
26,complete,2275,2364.6067636877865,2365,90,60,6,0,90.00000000000006,0.011309401606827368,0.17569017435076828,0.40314903790379036,0.0031625348090364514,0.0031625348090364514,0.3501980981431479,0.011309401606827368,0.0031625348090364514,0.019428140980764712,0.019428140980764712,0.17556684101743492,0.20091569256925704,0.3501980981431479,0.022618803213654736,0.009487604427109355,0.19593938360502708,0.0,0.038856281961529425,0.00039670533720038715,0.00012333333333333326,0.005897256392305893
