round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
17,complete,1456,1545.6067636877863,1546,90,160,16,0,90.00000000000007,0.11170000000000002,0.3621000000000004,0.014299999999999983,0.012266666666666641,0.012266666666666641,0.2051999999999998,0.11170000000000002,0.012266666666666641,0.07909999999999995,0.07909999999999995,0.3621000000000004,9.999999999999994e-05,0.2051999999999998,0.22340000000000004,0.03679999999999992,0.006499999999999992,0.0034999999999999996,0.15469999999999992,0.0024999999999999996,0.0,0.00519999999999999
18,complete,1547,1636.6067636877863,1637,90,160,16,0,90.00000000000004,0.13678000000000004,0.4049,0.011820000000000006,0.007200000000000007,0.007200000000000007,0.17632000000000012,0.13678000000000004,0.007200000000000007,0.05589999999999991,0.05589999999999991,0.4049,0.0004200000000000001,0.17632000000000012,0.2735600000000001,0.02160000000000002,0.0018600000000000047,0.0007,0.11109999999999981,0.0085,0.0,0.001039999999999999
19,complete,1638,1727.6067636877863,1728,90,160,16,0,90.00000000000006,0.14305000000000007,0.4155999999999999,0.011199999999999998,0.005933333333333337,0.005933333333333337,0.16910000000000006,0.14305000000000007,0.005933333333333337,0.05009999999999994,0.05009999999999994,0.4155999999999999,0.0005,0.16910000000000006,0.28610000000000013,0.01780000000000001,0.0006999999999999989,0.0,0.10019999999999989,0.01,0.0,0.0
20,complete,1729,1818.6067636877863,1819,90,160,16,0,90.00000000000003,0.17726751391527487,0.3835005246142057,0.019171565510115632,0.004026343143463426,0.004026343143463426,0.17688456621004578,0.17726751391527487,0.004026343143463426,0.026914643202346444,0.026914643202346444,0.3835005246142057,0.0013665366796653659,0.17688456621004578,0.35453502783054974,0.012079029430390277,0.0006999393393993918,0.0,0.05382928640469289,0.017105089491050874,0.0,0.0
21,complete,1820,1909.6067636877863,1910,90,160,16,0,90.00000000000003,0.18253174682531725,0.3785621437856218,0.020397960203979573,0.0037329600373295926,0.0037329600373295926,0.17808219178082202,0.18253174682531725,0.0037329600373295926,0.023347665233476683,0.023347665233476683,0.3785621437856218,0.0014998500149984992,0.17808219178082202,0.3650634936506345,0.011198880111988777,0.0006999300069992986,0.0,0.046695330466953365,0.018198180181981775,0.0,0.0
22,complete,1911,2000.6067636877863,2001,90,160,16,0,89.99999999999994,0.06598444444444435,0.06097555555555572,0.42815111111111104,0.0033674074074074136,0.0033674074074074136,0.2246133333333334,0.06598444444444435,0.0033674074074074136,0.07209444444444443,0.07209444444444443,0.06097555555555572,0.01327555555555556,0.2246133333333334,0.1319688888888887,0.010102222222222242,0.4107533333333333,0.000248888888888889,0.14393999999999998,0.0036044444444444422,0.0,0.0005177777777777794
23,complete,2002,2091.6067636877865,2092,90,160,16,0,89.99999999999993,0.05200000000000002,0.028900000000000033,0.4843999999999998,0.002600000000000002,0.002600000000000002,0.20940000000000009,0.05200000000000002,0.002600000000000002,0.08274999999999999,0.08274999999999999,0.028900000000000037,0.01620000000000001,0.2094000000000001,0.10400000000000005,0.007800000000000007,0.4632999999999998,0.0,0.1655,0.004599999999999998,0.0,0.00030000000000000095
24,complete,2093,2182.6067636877865,2183,90,160,16,0,89.99999999999993,0.052288535520218726,0.028940100343367702,0.48516835816915,0.002645568779100134,0.002645568779100134,0.21260101810181037,0.052288535520218726,0.002645568779100134,0.08038837300396705,0.08038837300396705,0.028940100343367702,0.01748351568490183,0.21260101810181037,0.10457707104043745,0.007936706337300403,0.462458126812681,0.0005233856719005237,0.16025336033603357,0.004486670667066705,0.0,0.0007400450045004512
25,complete,2184,2273.6067636877865,2274,90,160,16,0,90.0,0.060656065606560644,0.030103010301030114,0.5074507450745069,0.003967063373003968,0.003967063373003968,0.3054305430543059,0.060656065606560644,0.003967063373003968,0.0119011901190119,0.0119011901190119,0.030103010301030114,0.05470547054705479,0.3054305430543059,0.12131213121312129,0.011901190119011905,0.4380438043804375,0.015701570157015714,0.008100810081008084,0.0012001200120012013,0.0,0.0135013501350135
26,complete,2275,2364.6067636877865,2365,90,160,16,0,90.0,0.06347419675300861,0.030982909957662435,0.5072657202386901,0.003965939038348282,0.003965939038348282,0.29702285828582903,0.06347419675300861,0.003965939038348282,0.012941150448378168,0.012941150448378168,0.03093624329099577,0.055418621528819635,0.29702285828582903,0.12694839350601722,0.011897817115044847,0.43755234423442296,0.015178184485115187,0.010704116411641151,0.0012434493449344946,4.6666666666666665e-05,0.013051305130513051
27,complete,2366,2455.6067636877865,2456,90,160,16,0,89.99999999999994,0.14519999999999975,0.056500000000000064,0.5019000000000005,0.00393333333333334,0.00393333333333334,0.053200000000000046,0.14519999999999975,0.00393333333333334,0.04309999999999997,0.04309999999999997,0.05510000000000007,0.07610000000000013,0.053200000000000046,0.2903999999999995,0.01180000000000002,0.4233000000000003,0.0,0.08619999999999994,0.002500000000000003,0.0013999999999999998,0.0
28,complete,2457,2546.6067636877865,2547,90,160,16,0,89.99999999999996,0.20099936406359342,0.16562804497328062,0.24981176571231797,0.005550722112973894,0.005550722112973894,0.10241867102178669,0.20099936406359342,0.005550722112973894,0.03174531191325309,0.03174531191325309,0.1632460018442602,0.0433966512237666,0.10241867102178669,0.40199872812718684,0.016652166338921682,0.20189323889833266,0.0033507760335077623,0.06013984779299841,0.0015177315601773136,0.0023820431290204284,0.0030041440300414422
29,complete,2548,2637.6067636877865,2638,90,160,16,0,89.99999999999994,0.241775822417758,0.24537546245375497,0.0655934406559344,0.006732660067326612,0.006732660067326612,0.13838616138386162,0.241775822417758,0.006732660067326612,0.023447655234476592,0.023447655234476592,0.24227577242275808,0.019498050194980483,0.13838616138386162,0.483551644835516,0.020197980201979833,0.04009599040095993,0.005799420057994211,0.04109589041095898,0.0007999200079992003,0.003099690030996899,0.005199480051994794
30,complete,2639,2728.6067636877865,2729,90,160,16,0,90.0,0.22800886578008853,0.2570587385705877,0.0684287126842871,0.006850796401841306,0.006850796401841306,0.13111466631114657,0.22800886578008853,0.006850796401841306,0.033413880834138834,0.033413880834138834,0.2542890155428905,0.02706284927062848,0.13111466631114657,0.45601773156017705,0.020552389205523915,0.03586752435867525,0.005090602050906026,0.06173715961737163,0.0009343510093435102,0.002769723027697227,0.0045639880456398736
31,complete,2730,2819.6067636877865,2820,90,160,16,0,89.99999999999999,0.1291370862913707,0.3409659034096597,0.08879112088791137,0.007699230076992306,0.007699230076992306,0.07889211078892097,0.1291370862913707,0.007699230076992306,0.10498950104989486,0.10498950104989486,0.3405659434056601,0.08139186081391876,0.07889211078892097,0.2582741725827414,0.02309769023097692,0.005499450054994513,0.0,0.20997900209978973,0.0018998100189981024,0.0003999600039996,0.0
32,complete,2821,2910.6067636877865,2911,90,160,16,0,89.99999999999997,0.11635620549689527,0.35292250475144776,0.07680359832359163,0.007198661701616248,0.007198661701616248,0.07341939817863836,0.11635620549689527,0.007198661701616248,0.12127305132384149,0.12127305132384149,0.35129463262405797,0.0697363799195861,0.07341939817863836,0.23271241099379053,0.021595985104848746,0.005022894605784513,0.0,0.24254610264768298,0.002044323798221018,0.0016278721273898338,0.0
33,complete,2912,3001.6067636877865,3002,90,160,16,0,89.99999999999999,0.04065406540654061,0.4237423742374242,0.005800580058005807,0.004233756709004234,0.004233756709004234,0.0410041004100411,0.04065406540654061,0.004233756709004234,0.2177217721772175,0.2177217721772175,0.4148414841484153,0.000700070007000701,0.0410041004100411,0.08130813081308122,0.012701270127012703,0.0022002200220022023,0.0,0.435443544354435,0.002900290029002904,0.008900890089008887,0.0
34,complete,3003,3092.6067636877865,3093,90,160,16,0,89.99999999999994,0.027141147448078176,0.5049679856874573,0.005133655587780997,0.0032261611346319882,0.0032261611346319882,0.03691338911668949,0.027141147448078176,0.0032261611346319882,0.19451209565400993,0.19451209565400993,0.49566749119356346,0.0015889277816670557,0.03691338911668949,0.05428229489615635,0.009678483403895963,0.0016667889011123338,0.0,0.38902419130801985,0.0018779389050016075,0.009300494493893852,0.0
35,complete,3094,3183.6067636877865,3184,90,160,16,0,89.99999999999989,0.01025,0.6064999999999997,0.0043000000000000095,0.0019666666666666712,0.0019666666666666712,0.03180000000000008,0.01025,0.0019666666666666712,0.16550000000000006,0.16550000000000006,0.5966999999999998,0.0027000000000000058,0.03180000000000008,0.0205,0.005900000000000014,0.001000000000000002,0.0,0.3310000000000001,0.0006000000000000021,0.009800000000000019,0.0
36,complete,3185,3274.6067636877865,3275,90,160,16,0,89.99999999999989,0.01025,0.6064999999999997,0.0043000000000000095,0.0019666666666666712,0.0019666666666666712,0.03180000000000008,0.01025,0.0019666666666666712,0.16550000000000006,0.16550000000000006,0.5966999999999998,0.0027000000000000058,0.03180000000000008,0.0205,0.005900000000000014,0.001000000000000002,0.0,0.3310000000000001,0.0006000000000000021,0.009800000000000019,0.0
37,complete,3276,3365.6067636877865,3366,90,160,16,0,89.99999999999989,0.014230172739496177,0.5426164877598865,0.007103752264115302,0.002933493386375676,0.002933493386375676,0.034701314798146525,0.014230172739496177,0.002933493386375676,0.18915880976986618,0.18915880976986618,0.5340407388516623,0.004343584691802514,0.034701314798146525,0.028460345478992354,0.008800480159127027,0.0013222866731117558,0.0,0.37831761953973236,0.0014378808992010327,0.00857574890822417,0.0
38,complete,3367,3456.6067636877865,3457,90,160,16,0,89.99999999999997,0.016122194052738646,0.11327285895256207,0.37509697003033665,0.0012101159004789311,0.0012101159004789311,0.2527076187618761,0.016122194052738646,0.0012101159004789311,0.11152390822415555,0.11152390822415555,0.111336052271894,0.3100201820182021,0.2527076187618761,0.03224438810547729,0.003630347701436793,0.06387004667133382,0.0,0.2230478164483111,0.0012067413408007495,0.0019368066806680717,0.0
39,complete,3458,3547.6067636877865,3548,90,160,16,0,90.00000000000003,0.014150000000000017,0.023499999999999976,0.48530000000000023,6.666666666666666e-05,6.666666666666666e-05,0.3171999999999997,0.014150000000000017,6.666666666666666e-05,0.07275000000000005,0.07275000000000005,0.022799999999999973,0.40200000000000025,0.3171999999999997,0.028300000000000033,0.00019999999999999996,0.08269999999999997,0.0,0.1455000000000001,0.0006000000000000011,0.0006999999999999991,0.0
40,complete,3549,3638.6067636877865,3639,90,160,16,0,90.00000000000003,0.014150000000000017,0.023499999999999976,0.48530000000000023,6.666666666666666e-05,6.666666666666666e-05,0.3171999999999997,0.014150000000000017,6.666666666666666e-05,0.07275000000000005,0.07275000000000005,0.022799999999999973,0.40200000000000025,0.3171999999999997,0.028300000000000033,0.00019999999999999996,0.08269999999999997,0.0,0.1455000000000001,0.0006000000000000011,0.0006999999999999991,0.0
41,complete,3640,3729.6067636877865,3730,90,160,16,0,90.00000000000001,0.011800000000000019,0.030466666666666642,0.4545000000000002,5.55555555555556e-05,5.55555555555556e-05,0.36671666666666647,0.011800000000000019,5.55555555555556e-05,0.06227500000000005,0.06227500000000005,0.02976666666666664,0.3792333333333335,0.3667166666666664,0.023600000000000034,0.00016666666666666677,0.07475,0.0,0.12455000000000008,0.0005166666666666678,0.0006999999999999991,0.0
42,complete,3731,3820.6067636877865,3821,90,160,16,0,90.00000000000003,0.015578333333333324,0.14615000000000025,0.2689300000000002,5.703703703703707e-05,5.703703703703707e-05,0.40597222222222185,0.015578333333333324,5.703703703703707e-05,0.07380999999999997,0.07380999999999997,0.14596333333333358,0.24940111111111135,0.40597222222222185,0.03115666666666665,0.00017111111111111122,0.01925777777777773,0.0,0.14761999999999995,0.00027111111111111156,0.0001866666666666661,0.0
43,complete,3822,3911.6067636877865,3912,90,160,16,0,90.00000000000001,0.018199999999999994,0.15980000000000033,0.2636000000000002,6.666666666666667e-05,6.666666666666667e-05,0.37079999999999946,0.018199999999999994,6.666666666666667e-05,0.08459999999999998,0.08459999999999998,0.15970000000000031,0.24670000000000028,0.37079999999999946,0.03639999999999999,0.00019999999999999998,0.016599999999999965,0.0,0.16919999999999996,0.0003000000000000006,9.999999999999999e-05,0.0
44,complete,3913,4002.6067636877865,4003,90,160,16,0,90.00000000000001,0.018199999999999994,0.15980000000000033,0.2636000000000002,6.666666666666667e-05,6.666666666666667e-05,0.37079999999999946,0.018199999999999994,6.666666666666667e-05,0.08459999999999998,0.08459999999999998,0.15970000000000031,0.24670000000000028,0.37079999999999946,0.03639999999999999,0.00019999999999999998,0.016599999999999965,0.0,0.16919999999999996,0.0003000000000000006,9.999999999999999e-05,0.0
45,complete,4004,4093.6067636877865,4094,90,160,16,0,90.0,0.0662237598630838,0.2247156991398281,0.07720930052677202,0.0010887361175938883,0.0010887361175938883,0.4228004027472161,0.0662237598630838,0.0010887361175938883,0.06978043475361724,0.06978043475361724,0.22451677068747097,0.05209653775199485,0.4228004027472161,0.1324475197261676,0.0032662083527816646,0.021647625969638373,0.0,0.13956086950723448,0.003465136805138811,0.000198928452357138,0.0
46,complete,4095,4184.606763687786,4185,90,160,16,0,90.0,0.06676335267053418,0.22544508901780372,0.07511502300460093,0.0011002200440088006,0.0011002200440088006,0.42338467693538706,0.06676335267053418,0.0011002200440088006,0.06961392278455676,0.06961392278455676,0.22524504900980213,0.04990998199639928,0.42338467693538706,0.13352670534106836,0.003300660132026402,0.021704340868173636,0.0,0.13922784556911352,0.0035007001400280107,0.00020004000800160024,0.0
47,complete,4186,4275.606763687786,4276,90,160,16,0,90.0000000000001,0.007418150296726005,0.025305035448978302,0.011310854585714155,0.00012224667155653337,0.00012224667155653337,0.05547691863271822,0.007418150296726005,0.00012224667155653337,0.44635207536223387,0.44635207536223387,0.02528280878142257,0.007539086241757455,0.05547691863271822,0.01483630059345201,0.0003667400146696001,0.0033828016617313663,0.0,0.8927041507244677,0.0003889666822253335,2.2226667555733344e-05,0.0
48,complete,4277,4366.606763687786,4367,90,160,16,0,90.0000000000001,0.0,0.0005000500050004995,0.00580058005800579,0.0,0.0,0.016501650165016504,0.0,0.0,0.4885988598859886,0.4885988598859886,0.0005000500050004995,0.0039003900390038875,0.016501650165016504,0.0,0.0,0.0019001900190019027,0.0,0.9771977197719772,0.0,0.0,0.0
49,complete,4368,4457.606763687786,4458,90,160,16,0,90.00000000000001,0.002556411025564111,0.08208851448755183,0.009353055426863878,0.0002022020020220198,0.0002022020020220198,0.13894797538947984,0.002556411025564111,0.0002022020020220198,0.38194551331945503,0.38194551331945503,0.08208851448755183,0.005763199057631979,0.13894797538947984,0.005112822051128222,0.0006066060060660594,0.002983250363165841,0.00012998700129986996,0.7637610396376103,0.0006066060060660594,0.0,0.0
50,complete,4459,4548.606763687786,4549,90,160,16,0,89.99999999999996,0.005899410058994095,0.18878112188781104,0.013998600139986012,0.00046662000466619945,0.00046662000466619945,0.2990700929907009,0.005899410058994095,0.00046662000466619945,0.24247575242475758,0.24247575242475758,0.18878112188781107,0.008199180081991808,0.299070092990701,0.011798820117988192,0.0013998600139985985,0.004399560043995609,0.0002999700029997007,0.4846515348465155,0.0013998600139985985,0.0,0.0
51,complete,4550,4639.606763687786,4640,90,160,16,0,90.00000000000003,0.0028186070281860705,0.09019542490195426,0.006688220066882196,0.00022294066889607306,0.00022294066889607306,0.14288904442889053,0.0028186070281860705,0.00022294066889607306,0.3769606372696063,0.3769606372696063,0.09019542490195427,0.003917386039173857,0.14288904442889055,0.005637214056372142,0.0006688220066882192,0.002102012021020121,0.00014331900143318995,0.7537779555377795,0.0006688220066882192,0.0,0.0
52,complete,4641,4730.606763687786,4731,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,complete,4732,4821.606763687786,4822,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,complete,4823,4912.606763687786,4913,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55,complete,4914,5003.606763687786,5004,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56,complete,5005,5094.606763687786,5095,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,complete,5096,5185.606763687786,5186,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,complete,5187,5276.606763687786,5277,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,complete,5278,5367.606763687786,5368,90,160,16,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,complete,5369,5458.606763687786,5459,90,160,16,0,90.00000000000014,0.0,0.001466666666666665,9.777777777777759e-05,0.0,0.0,0.00043999999999999937,0.0,0.0,0.49899777777777776,0.49899777777777776,0.001466666666666665,0.0,0.00043999999999999937,0.0,0.0,0.0,0.0,0.9979955555555555,9.777777777777759e-05,0.0,0.0
61,complete,5460,5549.606763687786,5550,90,160,16,0,89.99999999999991,0.00024444444444444475,0.005077777777777787,0.00044444444444444495,6.111111111111118e-05,6.111111111111118e-05,0.022105555555555597,0.00024444444444444475,6.111111111111118e-05,0.48585,0.48585,0.005077777777777787,0.00012222222222222238,0.022105555555555597,0.0004888888888888895,0.00018333333333333353,0.00024444444444444475,0.0,0.9717,7.777777777777781e-05,0.0,0.0
62,complete,5551,5640.606763687786,5641,90,160,16,0,89.99999999999993,0.00040000000000000034,0.0064000000000000055,0.0006000000000000006,0.0001000000000000003,0.0001000000000000003,0.035600000000000076,0.00040000000000000034,0.0001000000000000003,0.47814999999999996,0.47814999999999996,0.0064000000000000055,0.00020000000000000017,0.035600000000000076,0.0008000000000000007,0.0003000000000000009,0.00040000000000000034,0.0,0.9562999999999999,0.0,0.0,0.0
63,complete,5642,5731.606763687786,5732,90,160,16,0,89.99999999999993,0.00040000000000000034,0.0064000000000000055,0.0006000000000000006,0.0001000000000000003,0.0001000000000000003,0.035600000000000076,0.00040000000000000034,0.0001000000000000003,0.47814999999999996,0.47814999999999996,0.0064000000000000055,0.00020000000000000017,0.035600000000000076,0.0008000000000000007,0.0003000000000000009,0.00040000000000000034,0.0,0.9562999999999999,0.0,0.0,0.0
64,complete,5733,5822.606763687786,5823,90,160,16,0,89.99999999999999,0.0001688888888888888,0.002702222222222221,0.00025333333333333317,4.222222222222222e-05,4.222222222222222e-05,0.015031111111111118,0.0001688888888888888,4.222222222222222e-05,0.49077444444444446,0.49077444444444446,0.002702222222222221,8.44444444444444e-05,0.015031111111111118,0.0003377777777777776,0.00012666666666666666,0.0001688888888888888,0.0,0.9815488888888889,0.0,0.0,0.0
65,complete,5824,5913.606763687786,5914,90,160,16,0,89.99999999999996,2.9997000299970018e-05,0.012088791120887916,0.048985101489851,9.999000099990005e-06,9.999000099990005e-06,0.003779622037796222,2.9997000299970018e-05,9.999000099990005e-06,0.4675282471752825,0.4675282471752825,0.011428857114288576,0.023487651234876512,0.003779622037796222,5.9994000599940035e-05,2.9997000299970018e-05,0.025467453254674526,0.0,0.935056494350565,2.9997000299970018e-05,0.0006599340065993401,0.0
66,complete,5915,6004.606763687786,6005,90,160,16,0,89.99999999999991,9.999000099990008e-05,0.040295970402959826,0.16328367163283666,3.3330000333300025e-05,3.3330000333300025e-05,0.012598740125987414,9.999000099990008e-05,3.3330000333300025e-05,0.3917608239176082,0.3917608239176082,0.038096190380962014,0.07829217078292167,0.012598740125987414,0.00019998000199980017,9.999000099990008e-05,0.0848915108489151,0.0,0.7835216478352164,9.999000099990008e-05,0.002199780021997805,0.0
67,complete,6006,6095.606763687786,6096,90,160,16,0,89.99999999999991,9.999000099990008e-05,0.040295970402959826,0.16328367163283666,3.3330000333300025e-05,3.3330000333300025e-05,0.012598740125987414,9.999000099990008e-05,3.3330000333300025e-05,0.3917608239176082,0.3917608239176082,0.038096190380962014,0.07829217078292167,0.012598740125987414,0.00019998000199980017,9.999000099990008e-05,0.0848915108489151,0.0,0.7835216478352164,9.999000099990008e-05,0.002199780021997805,0.0
