round,round_status,round_start_s,round_target_s,round_finalize_s,round_duration_s,satellite_id,plane_index,sat_index,total_sum,norm_annualcrop,norm_forest,norm_herbaceousvegetation,norm_highway,norm_industrial,norm_pasture,norm_permanentcrop,norm_residential,norm_river,norm_sealake,landcover_norm_tree_cover,landcover_norm_shrubland,landcover_norm_grassland,landcover_norm_cropland,landcover_norm_built_up,landcover_norm_bare_sparse_vegetation,landcover_norm_snow_and_ice,landcover_norm_permanent_water_bodies,landcover_norm_herbaceous_wetland,landcover_norm_mangroves,landcover_norm_moss_and_lichen
11,complete,910,999.6067636877864,1000,90,20,2,0,90.00000000000007,0.03746891615246694,0.029892217187811074,0.6074663836302194,0.002198545503466934,0.002198545503466934,0.23478441501451075,0.03746891615246694,0.002198545503466934,0.023161757676062,0.023161757676062,0.029892217187811074,0.0217034557725901,0.23478441501451075,0.07493783230493388,0.006595636510400802,0.5665172709985061,0.028649223175381065,0.017674292176742934,0.0007177806738444728,0.0,0.018527876185278715
12,complete,1001,1090.6067636877863,1091,90,20,2,0,90.0000000000001,0.026997300269973,0.0297970202979702,0.6526347365263475,0.0013998600139985965,0.0013998600139985965,0.20287971202879715,0.026997300269973,0.0013998600139985965,0.028247175282471726,0.028247175282471726,0.0297970202979702,0.006799320067993202,0.20287971202879715,0.053994600539946,0.004199580041995789,0.6245375462453756,0.03449655034496543,0.021997800219978023,0.0004999500049994994,0.0,0.02079792020797914
13,complete,1092,1181.6067636877863,1182,90,20,2,0,89.99999999999994,0.028705321498786598,0.19807414996829703,0.4264353001148418,0.0010265942305326089,0.0010265942305326089,0.27363178009889566,0.028705321498786598,0.0010265942305326089,0.020684172064397262,0.020684172064397262,0.19807414996829703,0.006497405371640723,0.27363178009889566,0.057410642997573196,0.003079782691597827,0.3813673196712731,0.01941364263644752,0.021954701492347004,0.016793341117444512,0.0,0.021777233954483475
14,complete,1183,1272.6067636877863,1273,90,20,2,0,89.99999999999993,0.00870087008700871,0.514051405140514,0.1501150115011502,0.0003000300030003009,0.0003000300030003009,0.29662966296629667,0.00870087008700871,0.0003000300030003009,0.01045104510451045,0.01045104510451045,0.514051405140514,0.00030003000300030054,0.29662966296629667,0.01740174017401742,0.0009000900090009028,0.11341134113411354,0.00020002000200020054,0.020702070207020702,0.002000200020002002,0.0,0.03440344034403437
15,complete,1274,1363.6067636877863,1364,90,20,2,0,89.99999999999993,0.008436399195475116,0.5126123723483459,0.14449889433387786,0.00029743715112252054,0.00029743715112252054,0.30388705537220384,0.008436399195475116,0.00029743715112252054,0.01061828405062729,0.01061828405062729,0.5126123723483459,0.0007200720072007208,0.30388705537220384,0.016872798390950232,0.0008923114533675616,0.10667511195564008,0.0001922414463668594,0.02104432665488772,0.002023535686902025,0.0,0.03508017468413506
16,complete,1365,1454.6067636877863,1455,90,20,2,0,89.99999999999996,0.0053005300530052975,0.4955495549554957,0.07790779077907796,0.0002666933360002673,0.0002666933360002673,0.38993899389938974,0.0053005300530052975,0.0002666933360002673,0.012601260126012608,0.012601260126012608,0.4955495549554957,0.005700570057005699,0.38993899389938974,0.010601060106010595,0.0008000800080008018,0.026802680268026808,0.00010001000100010023,0.025102510251025115,0.0023002300230023035,0.0,0.04310431043104314
17,complete,1456,1545.6067636877863,1546,90,20,2,0,89.99999999999997,0.01499105098324385,0.5239801935731357,0.07332231906655652,0.0005111044495554896,0.0005111044495554896,0.3480968468143013,0.01499105098324385,0.0005111044495554896,0.01154261261542614,0.01154261261542614,0.5239801935731357,0.006483635064836344,0.3480968468143013,0.0299821019664877,0.0015333133486664687,0.022635536893022012,8.334166750008349e-05,0.023001883563352195,0.004733243380665766,0.0,0.03946990372803239
18,complete,1547,1636.6067636877863,1637,90,20,2,0,90.0000000000001,0.06344365563443655,0.6661333866613339,0.05039496050394949,0.001733160017331595,0.001733160017331595,0.13888611138886128,0.06344365563443655,0.001733160017331595,0.006249375062493743,0.006249375062493743,0.6661333866613339,0.01039896010398957,0.13888611138886128,0.1268873112688731,0.005199480051994785,0.0017998200179981947,0.0,0.012498750124987487,0.016898310168983063,0.0,0.021297870212978666
19,complete,1638,1727.6067636877863,1728,90,20,2,0,89.99999999999996,0.0473836103056362,0.6478270767367704,0.05801180393071802,0.001332833938828339,0.001332833938828339,0.12445077181170781,0.0473836103056362,0.001332833938828339,0.035472312546523145,0.035472312546523145,0.6478270767367704,0.010935892521858913,0.12445077181170781,0.0947672206112724,0.0039985018164850165,0.0018509771245097703,0.0,0.07094462509304629,0.022035408681354077,0.0,0.023189525602995253
20,complete,1729,1818.6067636877863,1819,90,20,2,0,89.99999999999982,0.0006000000000000025,0.5944999999999999,0.0802000000000001,0.00016666666666666715,0.00016666666666666715,0.08240000000000003,0.0006000000000000025,0.00016666666666666715,0.1206,0.1206,0.5944999999999999,0.012500000000000004,0.08240000000000003,0.001200000000000005,0.0005000000000000014,0.0020000000000000057,0.0,0.2412,0.037000000000000026,0.0,0.028700000000000066
21,complete,1820,1909.6067636877863,1910,90,20,2,0,89.99999999999986,0.0005066666666666683,0.5526555555555553,0.08265777777777786,0.00015111111111111138,0.00015111111111111138,0.10592000000000001,0.0005066666666666683,0.00015111111111111138,0.12865000000000004,0.12865000000000004,0.5526555555555553,0.0123288888888889,0.10592000000000001,0.0010133333333333366,0.0004533333333333342,0.0041311111111111175,0.0005288888888888897,0.2567711111111112,0.034106666666666716,0.0,0.03209111111111114
22,complete,1911,2000.6067636877863,2001,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,complete,2002,2091.6067636877865,2092,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,complete,2093,2182.6067636877865,2183,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,complete,2184,2273.6067636877865,2274,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,complete,2275,2364.6067636877865,2365,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,complete,2366,2455.6067636877865,2456,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,complete,2457,2546.6067636877865,2547,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,complete,2548,2637.6067636877865,2638,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,complete,2639,2728.6067636877865,2729,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,complete,2730,2819.6067636877865,2820,90,20,2,0,90.00000000000003,0.0,0.0,0.0011645609005344977,2.9632592888918518e-06,2.9632592888918518e-06,0.0019201920192019196,0.0,2.9632592888918518e-06,0.4984531786511984,0.4984531786511984,0.0,0.0,0.0019201920192019196,0.0,8.889777866675554e-06,0.0010667733440010666,0.0,0.9969063573023969,9.778755653343112e-05,0.0,0.0
32,complete,2821,2910.6067636877865,2911,90,20,2,0,90.00000000000017,0.0,0.0,0.013101310131013098,3.333666700003333e-05,3.333666700003333e-05,0.021602160216021595,0.0,3.333666700003333e-05,0.4825982598259826,0.4825982598259826,0.0,0.0,0.021602160216021595,0.0,0.0001000100010001,0.012001200120011999,0.0,0.9651965196519652,0.0011001100110010988,0.0,0.0
33,complete,2912,3001.6067636877865,3002,90,20,2,0,90.00000000000017,0.0,0.0,0.013101310131013098,3.333666700003333e-05,3.333666700003333e-05,0.021602160216021595,0.0,3.333666700003333e-05,0.4825982598259826,0.4825982598259826,0.0,0.0,0.021602160216021595,0.0,0.0001000100010001,0.012001200120011999,0.0,0.9651965196519652,0.0011001100110010988,0.0,0.0
34,complete,3003,3092.6067636877865,3093,90,20,2,0,90.0000000000002,0.0,0.00013333333333333301,0.0074562834061183535,1.8520370555574044e-05,1.8520370555574044e-05,0.012356755675567488,0.0,1.8520370555574044e-05,0.48999903323665706,0.48999903323665706,0.00013333333333333301,0.0,0.012356755675567488,0.0,5.5561111666722126e-05,0.006845111177784411,0.0,0.9799980664733141,0.0006111722283339427,0.0,0.0
35,complete,3094,3183.6067636877865,3184,90,20,2,0,90.00000000000018,0.0,0.00030000000000000003,0.0003999999999999992,0.0,0.0,0.0007999999999999984,0.0,0.0,0.49924999999999997,0.49924999999999997,0.00030000000000000003,0.0,0.0007999999999999984,0.0,0.0,0.0003999999999999992,0.0,0.9984999999999999,0.0,0.0,0.0
36,complete,3185,3274.6067636877865,3275,90,20,2,0,90.0000000000001,0.0,0.002593570690402372,0.0009867360069340252,0.0,0.0,0.00205348001466813,0.0,0.0,0.4971831066439978,0.4971831066439978,0.002593570690402372,0.00021335466880021306,0.00205348001466813,0.0,0.0,0.0006133653365336524,0.0,0.9943662132879956,0.00016001600160015986,0.0,0.0
37,complete,3276,3365.6067636877865,3366,90,20,2,0,89.99999999999999,0.0,0.008900890089008887,0.002600260026002604,0.0,0.0,0.005500550055005495,0.0,0.0,0.49149914991499155,0.49149914991499155,0.008900890089008887,0.0008000800080008016,0.005500550055005495,0.0,0.0,0.0012001200120012015,0.0,0.9829982998299831,0.0006000600060006008,0.0,0.0
38,complete,3367,3456.6067636877865,3457,90,20,2,0,89.99999999999984,0.0,0.005910207687435424,0.0014500606727339451,5.111111111111124e-05,5.111111111111124e-05,0.0024334616795012877,0.0,5.111111111111124e-05,0.49502646831349795,0.49502646831349795,0.005910207687435424,0.00018668533520018696,0.0024334616795012877,0.0,0.00015333333333333372,0.0007400280028002835,0.0,0.9900529366269959,0.0005233473347334746,0.0,0.0
39,complete,3458,3547.6067636877865,3548,90,20,2,0,89.99999999999983,0.0,0.005000000000000013,0.0011000000000000038,6.66666666666668e-05,6.66666666666668e-05,0.001500000000000004,0.0,6.66666666666668e-05,0.4961,0.4961,0.005000000000000013,0.0,0.001500000000000004,0.0,0.0002000000000000004,0.0006000000000000024,0.0,0.9922,0.0005000000000000013,0.0,0.0
40,complete,3549,3638.6067636877865,3639,90,20,2,0,89.99999999999983,0.0,0.005000000000000013,0.0011000000000000038,6.66666666666668e-05,6.66666666666668e-05,0.001500000000000004,0.0,6.66666666666668e-05,0.4961,0.4961,0.005000000000000013,0.0,0.001500000000000004,0.0,0.0002000000000000004,0.0006000000000000024,0.0,0.9922,0.0005000000000000013,0.0,0.0
41,complete,3640,3729.6067636877865,3730,90,20,2,0,90.00000000000011,0.0,0.003155555555555554,0.0002699999999999995,5.185185185185179e-06,5.185185185185179e-06,0.0009466666666666646,0.0,5.185185185185179e-06,0.49780611111111106,0.49780611111111106,0.003155555555555554,0.0,0.0009466666666666646,0.0,1.5555555555555538e-05,4.6666666666666604e-05,0.0,0.9956122222222221,0.0002233333333333329,0.0,0.0
42,complete,3731,3820.6067636877865,3821,90,20,2,0,89.99999999999999,0.0,0.0004333333333333334,2.8888888888888902e-05,0.0,0.0,0.00013000000000000002,0.0,0.0,0.49970388888888895,0.49970388888888895,0.0004333333333333334,0.0,0.00013000000000000002,0.0,0.0,0.0,0.0,0.9994077777777779,2.8888888888888902e-05,0.0,0.0
43,complete,3822,3911.6067636877865,3912,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,complete,3913,4002.6067636877865,4003,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,complete,4004,4093.6067636877865,4094,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,complete,4095,4184.606763687786,4185,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,complete,4186,4275.606763687786,4276,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,complete,4277,4366.606763687786,4367,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,complete,4368,4457.606763687786,4458,90,20,2,0,90.00000000000009,0.0,0.11882145118821444,0.007165950071659498,0.0,0.0,0.09040762590407624,0.0,0.0,0.3918024864180249,0.3918024864180249,0.11882145118821444,0.0036663000366630007,0.09040762590407624,0.0,0.0,0.0033330000333299963,0.00033330000333299997,0.7832716728327168,8.332500083324999e-05,0.0,8.332500083324999e-05
50,complete,4459,4548.606763687786,4549,90,20,2,0,90.00000000000007,0.0,0.14258574142585745,0.008599140085991398,0.0,0.0,0.10848915108489138,0.0,0.0,0.37016298370162987,0.37016298370162987,0.14258574142585745,0.004399560043995603,0.10848915108489138,0.0,0.0,0.003999600039995996,0.00039996000399959963,0.7399260073992602,9.999000099989991e-05,0.0,9.999000099989991e-05
51,complete,4550,4639.606763687786,4640,90,20,2,0,90.00000000000003,0.00027333333333333376,0.11736095479340979,0.1588421457854212,0.00012148148148148154,0.00012148148148148154,0.3572323689853234,0.00027333333333333376,0.00012148148148148154,0.18282670966236725,0.18282670966236725,0.11736095479340981,0.04057107200391065,0.35723236898532346,0.0005466666666666676,0.00036444444444444464,0.11387996444799947,0.04039777422257765,0.3252556451021569,0.0003733324445333246,0.0,0.004017776888977769
52,complete,4641,4730.606763687786,4731,90,20,2,0,90.00000000000001,0.0003000000000000006,0.11490000000000025,0.17349999999999968,0.00013333333333333334,0.00013333333333333334,0.3814999999999999,0.0003000000000000006,0.00013333333333333334,0.1645500000000001,0.1645500000000001,0.11490000000000025,0.04409999999999991,0.3814999999999999,0.0006000000000000012,0.00039999999999999996,0.12459999999999977,0.04429999999999989,0.28480000000000033,0.00039999999999999996,0.0,0.004400000000000001
53,complete,4732,4821.606763687786,4822,90,20,2,0,90.00000000000011,0.0,0.00010001000100010005,0.0027002700270027,3.333666700003336e-05,3.333666700003336e-05,0.2932293229322932,0.0,3.333666700003336e-05,0.351935193519352,0.351935193519352,0.00010001000100010005,0.0002000200020002001,0.2932293229322932,0.0,0.00010001000100010005,0.0024002400240023996,0.0,0.703870387038704,0.00010001000100010005,0.0,0.0
54,complete,4823,4912.606763687786,4913,90,20,2,0,90.00000000000011,0.0,0.00010001000100010005,0.0027002700270027,3.333666700003336e-05,3.333666700003336e-05,0.2932293229322932,0.0,3.333666700003336e-05,0.351935193519352,0.351935193519352,0.00010001000100010005,0.0002000200020002001,0.2932293229322932,0.0,0.00010001000100010005,0.0024002400240023996,0.0,0.703870387038704,0.00010001000100010005,0.0,0.0
55,complete,4914,5003.606763687786,5004,90,20,2,0,89.99999999999999,7.332600073325999e-05,0.0003477441145885519,0.019556963195569623,1.8520370555574079e-06,1.8520370555574079e-06,0.02186329399641067,7.332600073325999e-05,1.8520370555574079e-06,0.4790398952903989,0.4790398952903989,0.0003477441145885519,5.99962228221845e-05,0.02186329399641067,0.00014665200146651998,5.556111166672224e-06,0.018318194849848608,0.052403648524036506,0.9056761420567614,5.444011165551227e-05,0.0,0.001124332011243319
56,complete,5005,5094.606763687786,5095,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,complete,5096,5185.606763687786,5186,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
58,complete,5187,5276.606763687786,5277,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59,complete,5278,5367.606763687786,5368,90,20,2,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,complete,5369,5458.606763687786,5459,90,20,2,0,89.99999999999997,0.000551111111111111,0.000516666666666667,0.0062344444444444435,3.4444444444444454e-05,3.4444444444444454e-05,0.0013433333333333337,0.000551111111111111,3.4444444444444454e-05,0.49534999999999996,0.49534999999999996,0.000516666666666667,0.003857777777777777,0.0013433333333333337,0.001102222222222222,0.00010333333333333336,0.0023766666666666667,0.0,0.9906999999999999,0.0,0.0,0.0
61,complete,5460,5549.606763687786,5550,90,20,2,0,89.99999999999994,0.0016000000000000012,0.001500000000000002,0.018100000000000012,0.00010000000000000029,0.00010000000000000029,0.0039000000000000024,0.0016000000000000012,0.00010000000000000029,0.48649999999999993,0.48649999999999993,0.001500000000000002,0.011199999999999998,0.0039000000000000024,0.0032000000000000023,0.00030000000000000084,0.006900000000000013,0.0,0.9729999999999999,0.0,0.0,0.0
62,complete,5551,5640.606763687786,5641,90,20,2,0,89.99999999999994,0.0016000000000000012,0.001500000000000002,0.018100000000000012,0.00010000000000000029,0.00010000000000000029,0.0039000000000000024,0.0016000000000000012,0.00010000000000000029,0.48649999999999993,0.48649999999999993,0.001500000000000002,0.011199999999999998,0.0039000000000000024,0.0032000000000000023,0.00030000000000000084,0.006900000000000013,0.0,0.9729999999999999,0.0,0.0,0.0
63,complete,5642,5731.606763687786,5732,90,20,2,0,89.99999999999994,0.0016000000000000012,0.001500000000000002,0.018100000000000012,0.00010000000000000029,0.00010000000000000029,0.0039000000000000024,0.0016000000000000012,0.00010000000000000029,0.48649999999999993,0.48649999999999993,0.001500000000000002,0.011199999999999998,0.0039000000000000024,0.0032000000000000023,0.00030000000000000084,0.006900000000000013,0.0,0.9729999999999999,0.0,0.0,0.0
64,complete,5733,5822.606763687786,5823,90,20,2,0,89.99999999999996,0.00349917125045838,0.11903179851318466,0.04058713271327134,0.0002944662244002178,0.0002944662244002178,0.05610316831683169,0.00349917125045838,0.0002944662244002178,0.38819807964129743,0.38819807964129743,0.11851841384138415,0.030252445577891137,0.05610316831683169,0.00699834250091676,0.0008833986732006534,0.00947126746007934,0.0,0.7763961592825949,0.000863419675300864,0.0005133846718005138,0.0
65,complete,5824,5913.606763687786,5914,90,20,2,0,90.00000000000001,0.012101210121012083,0.5056505650565053,0.1152115211521153,0.0009334266760009344,0.0009334266760009344,0.23102310231023143,0.012101210121012083,0.0009334266760009344,0.06055605560556051,0.06055605560556051,0.5034503450345031,0.10481048104810488,0.2310231023102314,0.024202420242024163,0.002800280028002803,0.006700670067006697,0.0,0.12111211121112099,0.003700370037003701,0.002200220022002201,0.0
66,complete,5915,6004.606763687786,6005,90,20,2,0,90.00000000000001,0.012101210121012083,0.5056505650565053,0.1152115211521153,0.0009334266760009344,0.0009334266760009344,0.23102310231023143,0.012101210121012083,0.0009334266760009344,0.06055605560556051,0.06055605560556051,0.5034503450345031,0.10481048104810488,0.2310231023102314,0.024202420242024163,0.002800280028002803,0.006700670067006697,0.0,0.12111211121112099,0.003700370037003701,0.002200220022002201,0.0
67,complete,6006,6095.606763687786,6096,90,20,2,0,90.00000000000001,0.012101210121012083,0.5056505650565053,0.1152115211521153,0.0009334266760009344,0.0009334266760009344,0.23102310231023143,0.012101210121012083,0.0009334266760009344,0.06055605560556051,0.06055605560556051,0.5034503450345031,0.10481048104810488,0.2310231023102314,0.024202420242024163,0.002800280028002803,0.006700670067006697,0.0,0.12111211121112099,0.003700370037003701,0.002200220022002201,0.0
68,partial,6097,6186.606763687786,6107.709188424394,10.709188424393687,20,2,0,9.999999999999998,0.021587158715871593,0.48679867986798675,0.12005200520052003,0.0011634496783011637,0.0011634496783011637,0.232983298329833,0.021587158715871593,0.0011634496783011637,0.05675067506750676,0.05675067506750676,0.4842184218421841,0.10740074007400739,0.232983298329833,0.04317431743174319,0.0034903490349034905,0.008500850085008501,0.0,0.11350135013501352,0.004150415041504152,0.0025802580258025816,0.0
